,Name,Sector,City,Address,Phone,Email,Lat-Long
256,Udaan India Foundation,Companies(Private),,"Unit No 306/2, Kailas Industrial Complex, A Wing, Veer Sawarkar Marg, Parksite, Vikhroli West, Mumbai 400079, MH",+91-9967885468,,
257,Trishul,Companies(Private),,,,,
258,Travancore Aerospace,Companies(Private),,"A-35-D, K Infra International Apparel Park, Block No 10, Menamkulam, Trivandrum 695586, TN","+91-9400332189, +91-9446387498, +91-471-2707979",,
259,Tisa Aerospace,Companies(Private),,"60-A, IDA, Gandhi Nagar, Kukatpally, Hyderabad 500037, TS",,,
260,The Vatsalya Foundation,Companies(Private),,"Anand Niketan, King George V Memorial, Dr. E. Moses Road, Mahalaxmi West, Mumbai 400011, MH",+91-9324989743,,
261,The Kutumb Foundation,Companies(Private),,"322/126, IGNOU Road, Neb Sarai, New Delhi 110068, DL",,,
266,The Indianness,Companies(Private),,,,,
267,The Bombay Community Public Trust,Companies(Private),,"302, Bezzola Complex, 3rd Floor, A wing, Sion-Trombay Road, Chembur, Mumbai 400071, MH",+91-9869024625,,
268,The Aured Charitable Trust,Companies(Private),,"Anand Niketan, King George Vth Memorial, Barrack No 6, Dr. E. Moses Road, Mahalaxmi, Mumbai 400011, MH","+91-22-24926721, +91-9820174677",,
269,The Akshaya Patra Foundation,Companies(Private),,"203, Dheeraj Heritage, S.V. Road, Santacruz West, Mumbai 400064, MH",+91-9820160463,,
270,The Akanksha Foundation,Companies(Private),,"Voltas House, B-Wing, T.B Kadam Marg, Chinchpokli, Mumbai 400038, MH",,,
271,Thales,Companies(Private),,"Tour Carpe Diem, PARIS, FR",,,
272,Team Management Services,Companies(Private),,"1003/04, G-Square Business Park, 10th Floor, Above Kalyan Jewellers, Railway Station, Jawahar Road, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai 400077, MH","+91-224-1498942, +91-224-8967640",,
273,Teach A Class Foundation,Companies(Private),,"4/B-01, Phoenix Paragon Plaza, LBS Marg, Kurla West, Mumbai 400070, MH",+91-8826001460,,
274,Tata Advanced Systems,Companies(Private),,"21, Survey No 1/1, Hardware Park, Imarat Kancha Raviryala Village, Maheshwaram Mandal, Hyderabad 501218, TS",,,
275,Taj Public Service Welfare Trust,Companies(Private),,"Barrister Rajini Patel Marg, Nariman Point, Mumbai 400021, MH",+91-22-61371710,,
276,Tactics Management Services,Companies(Private),,"201, Gulmohar Complex, 2nd Floor, Station Road, Goregaon East, Mumbai 400063, MH","+91-9594521414, +919619666036",,
277,T Nagar and Co,Companies(Private),,"MS-43, Sector D, Aliganj, Lucknow 226024, UP",+91-522-4011830,,
278,Swasti Health Resource Center,Companies(Private),,"25, Raghavendra Nilaya, AECS Layout, Ashwathnagar, Bengaluru 560094, KA",+91-80-23419616,,
279,Sunil Keswani and co,Companies(Private),,"31, Near Banthia Hospital, Ravi Nagar, Rajatalab, Raipur 492001, CG",+91-771-4035683,,
280,Solidarity Foundation,Companies(Private),,"8, Tom Villa, Sweet Water Well Road, RMV 2nd Stage, Nagashettyhalli, Bengaluru 560094, KA",+91-80-40990154,,
281,Smile Foundation,Companies(Private),,"161/B-4, Gulmohar House, 3rd Floor, Community Centre, Yusuf Sarai, New Delhi 110049, DL","+91-11-43123700, +91-11-41354564, , +91-11-41354565, +91-11-41354566",,
282,Sika Interplant Systems,Companies(Private),,"3, Dr. Sharma Building, Gangadhar Chetty Road, Ulsoor Lake, Bengaluru 560042, KA",+91-80-49299144,,
283,Shrimad Rajchandra Love and Care,Companies(Private),,"13, Patel Chambers, 3rd Floor, Mathew Road, Opera House, Mumbai 400004, MH",+91-9820007752,,
284,Shreeram Aerospace and Defence,Companies(Private),,"2320/1-B & 2321, Road No 8-F, Gate No-2, GIDC, Metoda, Rajkot 360021, GJ","+91-2827-297980, +91-2827-297981",,
285,Shraddha Charitable Trust,Companies(Private),,"M.P. MILL Compound, 4th Floor, Next To Imperial Tower, Tardeo, Mumbai 400034, MH","+91-9820904079, +91-22-23513735",,
286,Shilpa Foundation,Companies(Private),,"42, Brigade Software Park, B Block, 27th Cross, 2nd Stage, Banashankari, Bengaluru 560070, KA",+91-9845062227,,
287,Sharp Hrd Service,Companies(Private),,"205/206, New Laxmi Industrial Premises Co-operative Housing Society Limited, Near Dahisar Check Naka, Mira Road East, Thane 401104, MH","+91-7208015061, +91-7777023420",,
288,SGX Minerals,Companies(Private),,"401, Unique Tower, 4th Floor, Off. SV Road, Goregaon West, Mumbai 400062, MH",,,
289,Sevalaya,Companies(Private),,"F-2/12, Pushkarani Apartment, 1st Floor, Ananda Road, Alwarpet, Chennai 600018, TN",+91-9710907675,,
290,Selco Foundation,Companies(Private),,"690, 15th Cross Road, Jeewan Griha Colony, 2nd Phase, J.P Nagar, Bengaluru 560078, KA","+91-80-26493145, +91-9900025660",,
291,Sehgal Foundation,Companies(Private),,"34, Sector 44, Institutional Area, Gurugram 122003, HR",+91-124-4744100,,
292,Score Foundation,Companies(Private),,"17/107, Vikram Vihar, Lajpat Nagar IV,New Delhi 110024, DL",+91-11-41600330,,
293,Save The Children India,Companies(Private),,"SF-9, G Block, Behind Citi Bank, Bandra Kurla Complex, Bandra East, Mumbai 400098, MH",+91-22-26520601,,
294,Savage and Palmer,Companies(Private),,"Popular Press Building, 1st Floor, Opposite Sobo Central Mall, Tardeo, Mumbai 400034, MH",+91-9136398219,,
295,Sapthagiri Aerospace and Defence,Companies(Private),,"939, Kempe Gowda Industrial Estate, 2nd Stage, Kamakshipalya, Main Road, Magadi, Bengaluru 560079, KA",+91-8892830838,,
296,Sappacc,Companies(Private),,"8-BH, Opposite Bandra Railway Station, Nutan Nagar, Bandra West, Mumbai 400050, MH",+91-9594636465,,
297,Sapne Ngo,Companies(Private),,"Rohini, Delhi 110084, DL",+91-8447058009,,
298,Samarth Bharat,Companies(Private),,"4B, District Center, 1st Floor, Tower B, Mayur Vihar Extension, New Delhi 110091, DL",+91-8595887700,,
299,Salaam Baalak Trust,Companies(Private),,"Bal Bhavan, Netaji Subhash Marg, Charni Road West, Mumbai 400004, MH",+91-9820286015,,
300,Sagar Defence Engineering,Companies(Private),,"Triveni Krupa, Opposite Amba Mata Mandir, Carter Road No 3, Borivali East, Mumbai 400066, MH",+91-9034966650,,
301,Sachin Ranbhise and Associates,Companies(Private),,"301, Town Square, Above Dorabjee Mall, Viman Nagar, Pune 411014, MH","+91-9881130172, +91-8484042455",,
302,S K Agrawal and Co,Companies(Private),,"606/08/1865, The Chambers, Opposite Gitanjali Stadium, Main Road, Rajdanga, Kolkata 700107, WB",+91-33-40089902,,
303,RSM India,Companies(Private),,"Technopolis Knowledge Park, 3rd Floor, A-Wing, Mahakali Caves Road, Mumbai 400093, MH",+91-22-61085555,,
304,Rnisarg Foundation,Companies(Private),,"Senses Eye & ENT Hospital, Beauty Arcade, 2nd Floor, Opposite To Pratap Talkies, Khopat, Thane 400601, MH","+91-9323783266, +91-9820012496",,
305,RiverCross,Companies(Private),,"B-104, Sahayog Co-operative Housing Society, 1st Floor, Above Central Bank Of India, S.V. Road, Kandivali West, Mumbai 400067, MH",+91-8082643857,,
310,Rawmin,Companies(Private),,"94-A/224, Mittal Court, Nariman Point, Mumbai 400021, MH","+91-22-22829191, +91-22-22829192",,
311,Randstad India,Companies(Private),,"1, Randstad Towers, Main Guard Cross Road, Tasker Town, Shivajinagar, Bengaluru 560001, KA",,,
312,Ramniklal Zaverbhai Shah Trust,Companies(Private),,,,,
313,Rajput Jain and Associates,Companies(Private),,"303/2, Jolly Bhawn, Ne Marine Lines, Churchgate, Mumbai 400020, MH",+91-9811322785,,
314,R Nanabhoy and Co,Companies(Private),,"221, Sadhana Rayon House, 1st Floor, Dadabhai Naoraji Road, Borabazar Precinct, Ballard Estate, Fort, Mumbai 400001, MH",+91-22-23801307,,
315,Pravaha Foundation,Companies(Private),,"8001, Q-City, 8th Floor, Nanakramguda, Gachibowli, Hyderabad 500032, TS",,,
316,Pratham Education Foundation,Companies(Private),,"Y. B. Chavan Center, 4th Floor, Gen. J. Bhosale Marg, Nariman Point, Mumbai 400021, MH","+91-22-22819561, +91-22-22819562",,
317,Pkf S and S,Companies(Private),,"91/92, 7th Floor, Dr. Radhakrishnan Salai, Mylapore, Chennai 600004, TN","+91-44-28112985, +91-44-28112986, +91-44-28112987, +91-44-28112988",,
318,Patron Accounting,Companies(Private),,"223/14-B, Adarsh Nagar Co-operative Housing Society Limited, Veer Nariman Road, Centuary Bazar, Worli, Mumbai 400030, MH",+91-7217790469,,
319,Pasi India Services,Companies(Private),,"309, Old Mahabalipuram Road, Sholinganallur, Chennai 600119, TN",+91-9270479053,,
320,Parvaha Foundation,Companies(Private),,"8001, Q-City, 8th Floor, Nanakramguda, Gachibowli, Hyderabad 500032, TS",,,
321,Parivartan,Companies(Private),,"Behind Welcome Park, Malewadi, Kherdi, Chiplun, Ratnagiri 415604, MH","+91-2355-256052, +91-2355-254740",,
322,Paras Defence and Space Technologies,Companies(Private),,"D-112, TTC Industrial Area, Nerul, Navi Mumbai 400706, MH",+91-22-69199999,,
323,Paragon Charitable Trust,Companies(Private),,"India Habitat Centre, Zone VA, 1st Floor, Lodhi Road, New Delhi 110003, DL","+91-11-24644006, +91-11-24611324",,
324,P Raj and Co,Companies(Private),,"94-C, Mittal Court, Nariman Point, Mumbai 400021, MH","+91-22-49682075, +91-22-49682074",,
325,P R Bhuta and Co,Companies(Private),,"2-I, Jeevan Sahakar, 2nd Floor, Sir Phirozshah Mehta Road, Fort, Mumbai 400001, MH","+91-22-22660010, +91-22-22663427, +91-22-43471727",,
326,Oxfam India,Companies(Private),,"1, Malhan Business Center, 2nd Floor, Sunlight Colony 2, Ashram, New Delhi 110014, DL",+91-9958992255,,
327,Nudge Foundation,Companies(Private),,"15/19, Near APJ Abdul Kalam Enclave, Aswath Nagar Service Road, Dodda Nekkundi Extension, Marathahalli, Bengaluru 560037, KA",,,
328,Nspire Aerospace,Companies(Private),,"B-250, Royal Palms, ORM Wing B Co-operative Society, Aarey Milk Colony, Goregaon East, Mumbai 400063, MH",+91-9561458959,,
329,NJSR and Co,Companies(Private),,"411, Metro House, 4th Floor, Opposite Conrad Hotel, Koregaon Park, Pune 411001, MH",+91-9623990061,,
330,Nautical Wings Aerospace,Companies(Private),,"35, 1st Floor, Jairam Nagar, Jakkur, Bengaluru 560064, KA",+91-9986972864,,
331,Nature Conservation Foundation,Companies(Private),,"1311, ""Amritha"", 12th Main, 1st Stage, Vijayanagar, Mysuru 570 017, KA",+91-821-2515601,,
332,Nangia and Co,Companies(Private),,"URMI Estate, Iconic Tower, 4th Floor, Ganpat Rao Kadam Marg, Lower Parel 400013, MH","+91-120-2598000, +91-22-61737000",,
333,Nana Nani Foundation,Companies(Private),,"324, A To Z Estate, Ganpatrao Kadam Marg, Lower Parel, Mumbai 400013, MH",+91-22-40358585,,
334,Moinee Foundation,Companies(Private),,"G-36-37, City Star, Central Spine, Vidyadhar Nagar, Jaipur 302039, RJ",+91-9828534060,,
335,Mohan Foundation,Companies(Private),,"35, Trust House, 7th Floor, Hospital Avenue, Dr. E. Borges Road, Parel, Mumbai 400012, MH","+91-22-61331058, +91-22-61331062, +91-9136966260",,
336,Mnny and Associates,Companies(Private),,"B-606, Western Edge II, Behind Metro Mall, Near Western Express Highway, Borivali East, Mumbai 400066, MH",+91-22-49790867,,
337,Mindspore Corporate Services,Companies(Private),,"2, Sarla Camelia, Off. ITI Road, Pushpak Park, Aundh, Pune 411007, MH","+91-9881016100, +91-9922112455, +91-20-79627475",,
338,Mercurius and Associates,Companies(Private),,"A-94/8, Wazirpur Industrial Area, Main Ring Road, New Delhi 110052, DL","+91-11-45596689, +91-810661322",,
339,Merck India Charitable Trust,Companies(Private),,"Godrej One, 8th Floor, Pirojshanagar, Eastern Express Highway, Vikhroli, Mumbai 400079, MH","+91-22-62109000, +91-22-62109800",,
340,Manpower Group,Companies(Private),,"103, Hiranandani Business Park, Spectra Building, Hiranandani Gardens, Mumbai 400076, MH",,,
341,Mahesh Patira and Associates,Companies(Private),,"201/1, Rizvi Chambers, Hill Road, Bandra West, Mumbai 400050, MH","+91-22-26418811, +91-22-26418812",,
342,M R S P and Co,Companies(Private),,"311-A, Powai Plaza, Central Avenue, Hiranandani Gardens, JVLR, Powai, Mumbai 400076, MH","+91-22-41225106, +91-7506271888",,
343,Lok Swasthya Sewa Trust,Companies(Private),,"Chandan Niwas, 3rd Floor, Opposite Karnavati Hospital, Ellisbridge, Ahmedabad 380006, GJ","+91-79-26580437, +91-79-26580530, +91-79-26574460",,
344,Lodha Charitable Trust,Companies(Private),,"Lodha Excelus, Apollo Mills Compound, N M Joshi Marg, Mahalaxmi, Mumbai 400011, MH",+91-22-23024400,,
345,Light of Life Trust,Companies(Private),,"Unit No 1519/C-66, One BKC, C-Wing, G-Block, Bandra Kurla Complex, Bandra East, Mumbai 400051, MH",+91-22-69047470,,
346,Life Trust,Companies(Private),,"B-1, Neelam Centre, Near Glaxo, S.K. Ahire Marg, Worli, Mumbai 400025, MH",+91-22-24910287,,
347,Kripa Foundation,Companies(Private),,"81-A, Chapel Road, St. Carmel Church, Bandra West, Mumbai 400050, MH",+91-9324692520,,
348,Knoc Door Services,Companies(Private),,"002/3, Escape Tower, Ekta Bhoomi Gardens, Food Corporation Of India Warehouse, Borivali East, Mumbai 400066, MH",+91-22-28542525,,
349,Knav,Companies(Private),,"201/202, Naman Centre, G Block, Bandra Kurla Complex, Mumbai 400051, MH",+91-22-61644800,,
354,Khiwani and Co,Companies(Private),,"23/26, 2nd Floor, East Patel Nagar, New Delhi 110008, DL","+91-11-25758388, +91-11-25714542, +91-11-42481591, +91-9811058388, +91-9811014542, +91-9810693963",,
355,Khe Aerospace,Companies(Private),,"1, 2nd Floor, 3rd Main, 2nd Stage, Domlur, Bengaluru 560071, KA",+91-6362281180,,
356,Katha,Companies(Private),,,,,
357,Kamdar Desai and Patel,Companies(Private),,"296, Sumati Smruti Co-operative Housing Society, Cadell Road, Dadar West, Mumbai 400028, MH","+91-7208166450, +91-9833843720",,
358,Kadet Defence Systems,Companies(Private),,"89/2, Rampura, Bidarahalli Hobli, Bengaluru 560049, KA",+91-9110227039,,
359,K.C. Mahindra Education,Companies(Private),,"Cecil Court, Near Regal Cinema, Mahakavi Bhushan Marg, Mumbai 400001, MH",+91-22-22895500,,
360,K S Aiyar and Co,Companies(Private),,"F-7, Laxmi Mills, Shakti Mills Lane, Off. Dr. Elijah Moses Road, Mahalakshmi, Mumbai 400011, MH","+91-22-24932502, +91-22-66551770",,
361,K G Somani and Co,Companies(Private),,"3/15, Asaf Ali Road, New Delhi 110002, DL","+91-11-23252225, +91-11-23277677",,
362,JKNP and Associates,Companies(Private),,"6 & 7, 1st Floor, Naya Bazar, Tura Mandi, Najafgarh, New Delhi 110043, DL",+91-11-25322333,,
363,JC Bhalla and Company,Companies(Private),,"B-5, Sector 6, Noida 201301, UP",+91-120-4241000,,
364,Jaldhaara Foundation,Companies(Private),,"9/7, Survey No 308/1, Nagaram, Keesar Mandal, Hyderabad 500083, TS","+91-6281706237, +91-40-67933392",,
365,Jagadbandhu Seva Ashram,Companies(Private),,"Hyderabad 500007, TS",+91-9866642668,,
366,Ispat Foundation,Companies(Private),,"Nirmal Building, 7th Floor, Mumbai 400021, MH",+91-22-66542222,,
367,Iskcon Food Relief Foundation,Companies(Private),,"19/63, Jaywant Industrial Estate, Tardeo Road, Tardeo, Mumbai 400034, MH",+91-8048250118,,
368,ISHA Education,Companies(Private),,"14-A, C. A.Theyvar Layout, Kannaperan Mills Road, Udayampalayam, Coimbatore 641028, TN","+91-422-4272740, +91-422-4272740",,
369,IREL,Companies(Private),,"1207, ECIL Building, Opposite Siddhivinayak Temple, Veer Savarkar Marg, Prabhadevi, Mumbai 400028, MH","+91-22-24242200, +91-22-24211630, +91-22-24382042",,
370,Ipas Development Foundation,Companies(Private),,"2, 3rd Floor, Paschimi Marg, Vasant Vihar, New Delhi 110057, DL",+91-11-41662006,,
371,Integrated Personnel Services Group,Companies(Private),,"14, Whispering Palms Shopping Complex, Akurli Road, Lokhandwala Township, Kandivali East, Mumbai 400101, MH",+91-22-42300200,,
372,Infinzi,Companies(Private),,"205/207, DBS Business Center, DBS Heritage House, Prescott Road, Fort, Mumbai 400001, MH",+91-9820194559,,
373,Indo-Global Social Service Society,Companies(Private),,"28, Institutional Area, Lodi Road, New Delhi 110003, DL",+91-11-45705001,,
374,India Vision Institute,Companies(Private),,"212, New No 45, Palkalai Nagar, 7th Link Road, Palavakkam, Chennai 600041, TN",+91-44-24515353,,
375,Hinton Investments and Finance,Companies(Private),,"61, Mittal Towers, A Wing, Nariman Point, Mumbai 400021, MH",,,
376,Himanshu Realty,Companies(Private),,"410, Sun Industrial Estate, 4th Floor, Sunmill Compound, S. B Marg, Lower Parel West, Mumbai 400013, MH","+91-9987253611, +91-9820651240, +91-22-24923206, +91-22-66314775",,
377,Highrise Estates,Companies(Private),,"Mumbai 400013, MH",,,
378,HelpAge India,Companies(Private),,"C-14, Qutab Institutional Area, New Delhi 110016, DL","+91-11-41688955, +91-11-41688956",,
379,Help Age India,Companies(Private),,"C-14, Qutab Institutional Area, New Delhi 110016, DL","+91-11-41688955, +91-11-41688956",,
380,Hawk Aerospace,Companies(Private),,"C-20, Enam Sambhav, G Block, Bandra Kurla Complex, Mumbai 400051, MH",,,
381,Halamanee Aerospace,Companies(Private),,"453/845, Site No 364, Nadakerappa Industrial Estate, Peenya 2nd Stage, Hegganahalli, Bengaluru 560091, KA","+91-9900008736, +91-8050068360",,
382,H & B Realty,Companies(Private),,"Senapati Bapat Marg, Dadar West, Mumbai 400028, MH",,,
383,GTL Foundation,Companies(Private),,"2, Electronic Sada, TTC Industrial Area, Mahape, Navi Mumbai 40010, MH",+91-22-27612929,,
384,Grit And Goal Foundation,Companies(Private),,"38, Grit n Goal, 3rd Main Road, Ejipura, Bengaluru 560095, KA",+91-9741963481,,
385,Greentech Foundation,Companies(Private),,"603/2, DDA Tower, District Centre, Janakpuri, New Delhi 110058, DL","+91-9650960482, +91-8527760906",,
386,Goonj,Companies(Private),,"6-B, Raju Industrial Estate Premises Co-Operative Society Limited, Opposite Nike Factory Store, Penkar Pada Road, Dahisar Check Naka, Off. Western Express Highway, Mira Road East, Thane 401104, MH","+91-8287971374, +91-8287969735",,
387,Global Space Research & Administration,Companies(Private),,"605/A-1, Rupa Solitaire, B Wing, Millennium Business Park, Mahape, Navi Mumbai 400710, MH","+91-22-46006568, +91-22-46006567",,
388,Give India Foundation,Companies(Private),,"15/19, Rigel, 2nd Floor, Doddanekkundi, Marathahalli, Outer Ring Road, Bengaluru 560037, KA",,,
389,Girivanvasi Educational Trust,Companies(Private),,"45/47, Somaiya Bhavan, 4th Floor, MG Road, Fort, Mumbai 400001, MH","+91-22-22048272, +91-997549212",,
390,General Aeronautics,Companies(Private),,"F-86, ITI Vinyas Building, 1st Floor, ITI Campus, Doorvaninagar, Krishnarajapuram, Bengaluru 560016, KA",+91-80-29720453,,
391,Federation Of Indian Animal Protection Organizations,Companies(Private),,"A-86, East Of Kailash, New Delhi 110065, DL","+91-8750777701, +91-11-41072945",,
392,Fairdeal Realtors,Companies(Private),,"606/7, Sagartech Plaza, B Wing, Andheri-Kurla Road, Saki Naka, Mumbai 400072, MH",+91-8080400500,,
393,Ethereal X,Companies(Private),,"21, Trifecta Adatto, ITPL Main Road, Garudachar Palya, Mahadevapura, Bengaluru 560048, KA",,,
398,Essar Foundation,Companies(Private),,"11, Essar House Limited, Opposite Mahalaxmi Racecourse, Keshavrao Khadye Marg, Mumbai 400034, MH",,,
399,Epilepsy Foundation,Companies(Private),,"Mumbai 400020, MH",+91-22-22001180,,
400,ENM Global,Companies(Private),,"Midas Chambers, 5th Floor, Fun Republic Multiplex Street, Off New Link Road, Andheri West, Mumbai 400053, MH",+91-22-46026909,,
401,Ebizfiling India,Companies(Private),,"A-1205/1206, Empire Business Hub, Next To Water Tank, Science City Road, Ahmedabad 380060, GJ",+91-9643203209,,
402,Dkms Bmst Foundation India,Companies(Private),,"723, 2nd Floor, Chinmaya Mission Hospital Road, 1st Stage, Indiranagar, Bengaluru 560038, KA",+91-80-68286500,,
403,Dignity Foundation,Companies(Private),,"B-206, Byculla Service Industries Premises, 2nd Floor, Dadoji Konddev Marg, Byculla East, Mumbai 400027, MH",+91-22-61381100,,
404,Deeds Public Charitable Trust,Companies(Private),,"8, Bajaj Onyx, Union Park, Khar West, Mumbai 400052, MH",+91-22-26005076,,
